Store,Dept,Date,Weekly_Sales,predicted_sales,prediction_error,absolute_error
17,21,2012-06-15,3892.81,3422.581130172259,470.22886982774116,470.22886982774116
17,21,2012-06-22,3897.08,3699.7027646615866,197.37723533841336,197.37723533841336
17,21,2012-06-29,3356.07,3723.0281607760994,-366.95816077609925,366.95816077609925
17,21,2012-07-06,3732.1,3575.5325093532283,156.5674906467716,156.5674906467716
17,21,2012-07-13,3349.09,3721.4011970647816,-372.3111970647815,372.3111970647815
17,21,2012-07-20,3418.52,3545.2134430953492,-126.69344309534927,126.69344309534927
17,21,2012-07-27,3699.41,3599.533228297512,99.87677170248799,99.87677170248799
17,21,2012-08-03,3211.14,3707.808286945509,-496.66828694550895,496.66828694550895
17,21,2012-08-10,3354.8,3442.8760256131645,-88.07602561316435,88.07602561316435
17,21,2012-08-17,3457.23,3545.2134430953492,-87.98344309534923,87.98344309534923
17,21,2012-08-24,3896.92,3578.7814391672055,318.1385608327946,318.1385608327946
17,21,2012-08-31,3534.67,3699.7027646615866,-165.0327646615865,165.0327646615865
17,21,2012-09-07,4037.01,3683.6667332868465,353.34326671315375,353.34326671315375
17,21,2012-09-14,3693.17,3806.0186395756086,-112.84863957560856,112.84863957560856
17,21,2012-09-21,3619.03,3776.2185075317907,-157.1885075317905,157.1885075317905
17,21,2012-09-28,3940.63,3750.930153572235,189.6998464277649,189.6998464277649
17,21,2012-10-05,4939.64,3800.5141986655153,1139.125801334485,1139.125801334485
17,21,2012-10-12,3962.72,4808.841413455475,-846.1214134554752,846.1214134554752
17,21,2012-10-19,3677.43,3926.2280189028006,-248.79801890280078,248.79801890280078
17,21,2012-10-26,3861.56,3887.544717256034,-25.984717256033946,25.984717256033946
17,22,2012-06-01,5643.01,7056.3286325541085,-1413.3186325541083,1413.3186325541083
17,22,2012-06-08,5862.22,6004.924193494327,-142.70419349432632,142.70419349432632
17,22,2012-06-15,5616.52,6212.814027081213,-596.2940270812123,596.2940270812123
17,22,2012-06-22,5765.02,5821.1054915297545,-56.08549152975411,56.08549152975411
17,22,2012-06-29,5400.28,5839.873460908501,-439.5934609085016,439.5934609085016
17,22,2012-07-06,6270.17,5619.45708967058,650.7129103294201,650.7129103294201
17,22,2012-07-13,6241.39,6150.447684275475,90.94231572452554,90.94231572452554
17,22,2012-07-20,7958.02,6225.731959585115,1732.2880404148855,1732.2880404148855
17,22,2012-07-27,7542.42,7318.498811398701,223.92118860129904,223.92118860129904
17,22,2012-08-03,6190.43,7240.721040641558,-1050.2910406415576,1050.2910406415576
17,22,2012-08-10,6196.58,6523.6535120000335,-327.0735120000336,327.0735120000336
17,22,2012-08-17,6214.42,6506.176921066932,-291.7569210669317,291.7569210669317
17,22,2012-08-24,5890.76,6499.020702442504,-608.2607024425042,608.2607024425042
17,22,2012-08-31,6612.91,6208.660720455564,404.2492795444359,404.2492795444359
17,22,2012-09-07,25349.51,7040.441550260632,18309.068449739367,18309.068449739367
17,22,2012-09-14,11561.97,15095.408438773304,-3533.4384387733044,3533.4384387733044
17,22,2012-09-21,8811.32,8311.052227040005,500.26777295999455,500.26777295999455
17,22,2012-09-28,6955.02,9174.355816407438,-2219.335816407438,2219.335816407438
17,22,2012-10-05,7347.06,7426.551094498121,-79.49109449812022,79.49109449812022
17,22,2012-10-12,6803.02,7831.501956081587,-1028.4819560815868,1028.4819560815868
17,22,2012-10-19,6913.41,7311.285102549588,-397.8751025495885,397.8751025495885
17,22,2012-10-26,5871.31,7208.599880564546,-1337.2898805645455,1337.2898805645455
17,23,2012-06-01,13503.76,12824.88247505618,678.8775249438204,678.8775249438204
17,23,2012-06-08,15381.41,13116.43244107806,2264.9775589219407,2264.9775589219407
17,23,2012-06-15,15785.75,14929.384569474129,856.3654305258715,856.3654305258715
17,23,2012-06-22,17468.85,15340.065989985122,2128.784010014877,2128.784010014877
17,23,2012-06-29,15638.22,17143.20814494285,-1504.9881449428522,1504.9881449428522
17,23,2012-07-06,18173.08,15442.813303278897,2730.2666967211044,2730.2666967211044
17,23,2012-07-13,14870.37,17594.534232644062,-2724.1642326440615,2724.1642326440615
17,23,2012-07-20,15417.58,15251.345426813792,166.23457318620785,166.23457318620785
17,23,2012-07-27,15789.06,15810.125224401629,-21.065224401629166,21.065224401629166
17,23,2012-08-03,15035.48,16235.471550992901,-1199.9915509929015,1199.9915509929015
17,23,2012-08-10,15138.64,15608.794584686342,-470.1545846863428,470.1545846863428
17,23,2012-08-17,14172.03,15641.762129510707,-1469.7321295107067,1469.7321295107067
17,23,2012-08-24,14503.71,14835.926080255176,-332.2160802551771,332.2160802551771
17,23,2012-08-31,13266.63,14915.636853684531,-1649.006853684532,1649.006853684532
17,23,2012-09-07,16879.72,13933.225212343259,2946.494787656742,2946.494787656742
17,23,2012-09-14,15546.72,16681.88383055453,-1135.1638305545293,1135.1638305545293
17,23,2012-09-21,12965.35,15406.26905122428,-2440.9190512242803,2440.9190512242803
17,23,2012-09-28,13726.23,13543.219897205143,183.01010279485672,183.01010279485672
17,23,2012-10-05,14384.94,14202.871941096697,182.0680589033036,182.0680589033036
17,23,2012-10-12,15393.07,14660.238406159327,732.8315938406722,732.8315938406722
17,23,2012-10-19,14024.49,14929.384569474129,-904.8945694741287,904.8945694741287
17,23,2012-10-26,18601.4,14387.374021920505,4214.025978079497,4214.025978079497
17,24,2012-06-01,4115.68,4141.130805802755,-25.450805802754985,25.450805802754985
17,24,2012-06-08,4271.93,4253.022148228481,18.907851771519745,18.907851771519745
17,24,2012-06-15,4192.15,4250.499255250311,-58.34925525031122,58.34925525031122
17,24,2012-06-22,4137.08,4269.924068391952,-132.84406839195162,132.84406839195162
17,24,2012-06-29,4051.94,4263.750228753782,-211.81022875378176,211.81022875378176
17,24,2012-07-06,6441.01,4156.9827969348125,2284.0272030651877,2284.0272030651877
17,24,2012-07-13,4747.97,5941.022422714696,-1193.0524227146961,1193.0524227146961
17,24,2012-07-20,3881.4,4529.187219398518,-647.7872193985181,647.7872193985181
17,24,2012-07-27,5038.43,4252.679834533187,785.7501654668131,785.7501654668131
17,24,2012-08-03,6024.23,4932.445333598831,1091.7846664011686,1091.7846664011686
17,24,2012-08-10,7209.22,5647.475048490919,1561.7449515090811,1561.7449515090811
17,24,2012-08-17,7420.63,6884.764426761986,535.8655732380139,535.8655732380139
17,24,2012-08-24,10828.64,7034.9206573159,3793.7193426840995,3793.7193426840995
17,24,2012-08-31,6758.48,10431.094780199364,-3672.6147801993648,3672.6147801993648
17,24,2012-09-07,4339.39,6844.421100795352,-2505.0311007953514,2505.0311007953514
17,24,2012-09-14,3309.94,4857.373979229057,-1547.433979229057,1547.433979229057
17,24,2012-09-21,3779.54,3522.424290382407,257.115709617593,257.115709617593
17,24,2012-09-28,4239.38,4223.941987131892,15.438012868107762,15.438012868107762
17,24,2012-10-05,3754.86,4640.7380140183,-885.8780140183003,885.8780140183003
17,24,2012-10-12,4446.78,4114.718818671423,332.0611813285768,332.0611813285768
17,24,2012-10-19,5110.87,4804.385366937267,306.48463306273334,306.48463306273334
17,24,2012-10-26,7384.44,4877.028900286937,2507.411099713063,2507.411099713063
17,25,2012-06-01,6476.69,5899.526150634218,577.163849365782,577.163849365782
17,25,2012-06-08,6612.93,6491.39592917446,121.53407082553986,121.53407082553986
17,25,2012-06-15,5302.24,6738.257195436453,-1436.0171954364532,1436.0171954364532
17,25,2012-06-22,5616.9,5809.78126116768,-192.88126116768035,192.88126116768035
17,25,2012-06-29,6018.41,5789.7099156817985,228.70008431820133,228.70008431820133
17,25,2012-07-06,7532.04,6102.141883243189,1429.8981167568109,1429.8981167568109
17,25,2012-07-13,5989.83,7222.88842854694,-1233.0584285469404,1233.0584285469404
17,25,2012-07-20,5314.36,6245.490660954804,-931.1306609548046,931.1306609548046
17,25,2012-07-27,5701.87,5852.817467191294,-150.94746719129398,150.94746719129398
17,25,2012-08-03,4772.04,6027.0146403674735,-1254.9746403674735,1254.9746403674735
17,25,2012-08-10,4346.54,5190.477357383651,-843.937357383651,843.937357383651
17,25,2012-08-17,4879.97,4872.669990358164,7.300009641836368,7.300009641836368
17,25,2012-08-24,5356.89,5302.561181714735,54.3288182852657,54.3288182852657
17,25,2012-08-31,5071.22,5362.220551858268,-291.0005518582675,291.0005518582675
17,25,2012-09-07,5311.65,5354.419168735382,-42.769168735382664,42.769168735382664
17,25,2012-09-14,4796.37,5218.737253185562,-422.3672531855618,422.3672531855618
17,25,2012-09-21,4693.26,5024.624987472185,-331.364987472185,331.364987472185
17,25,2012-09-28,5341.4,4945.060094854008,396.3399051459919,396.3399051459919
17,25,2012-10-05,4614.78,5226.607991696059,-611.8279916960591,611.8279916960591
17,25,2012-10-12,5276.86,4931.7581561113375,345.1018438886622,345.1018438886622
17,25,2012-10-19,5197.65,5218.737253185562,-21.087253185562076,21.087253185562076
17,25,2012-10-26,11293.39,5171.72457425521,6121.665425744789,6121.665425744789
17,26,2012-06-01,5917.27,7027.635932632636,-1110.3659326326351,1110.3659326326351
17,26,2012-06-08,6688.94,6417.737422913991,271.2025770860082,271.2025770860082
17,26,2012-06-15,6984.13,6830.460247243164,153.6697527568358,153.6697527568358
17,26,2012-06-22,7406.43,6846.891260483684,559.5387395163161,559.5387395163161
17,26,2012-06-29,6887.48,7052.360749431735,-164.88074943173524,164.88074943173524
17,26,2012-07-06,7084.84,6885.856332952166,198.9836670478344,198.9836670478344
17,26,2012-07-13,6695.97,7040.02520737333,-344.0552073733297,344.0552073733297
17,26,2012-07-20,6119.02,6883.401636222049,-764.3816362220487,764.3816362220487
17,26,2012-07-27,6665.99,6565.868697254339,100.12130274566061,100.12130274566061
17,26,2012-08-03,6166.99,6940.140788124007,-773.1507881240068,773.1507881240068
17,26,2012-08-10,6564.76,6577.88442039453,-13.124420394529807,13.124420394529807
17,26,2012-08-17,7392.4,6800.718898062642,591.6811019373572,591.6811019373572
17,26,2012-08-24,7643.54,7052.360749431735,591.1792505682652,591.1792505682652
17,26,2012-08-31,7195.47,7240.721040641558,-45.251040641557665,45.251040641557665
17,26,2012-09-07,8399.48,7206.076091280279,1193.4039087197207,1193.4039087197207
17,26,2012-09-14,8904.6,8153.022125221391,751.5778747786089,751.5778747786089
17,26,2012-09-21,9022.17,8609.41709049579,412.75290950421004,412.75290950421004
17,26,2012-09-28,9123.21,8708.159451513324,415.0505484866753,415.0505484866753
17,26,2012-10-05,9547.59,8922.341998024056,625.2480019759441,625.2480019759441
17,26,2012-10-12,10492.87,9313.011428955768,1179.858571044233,1179.858571044233
17,26,2012-10-19,10250.47,10165.758088735287,84.7119112647124,84.7119112647124
17,26,2012-10-26,12009.48,10264.495890254162,1744.9841097458375,1744.9841097458375
17,27,2012-06-01,1228.71,1309.4389660667703,-80.72896606677023,80.72896606677023
17,27,2012-06-08,1352.03,1246.035115781383,105.99488421861702,105.99488421861702
17,27,2012-06-15,1192.76,1372.9640588272882,-180.20405882728824,180.20405882728824
17,27,2012-06-22,1354.33,1256.3664353894496,97.96356461055029,97.96356461055029
17,27,2012-06-29,1076.4,1372.9640588272882,-296.56405882728814,296.56405882728814
17,27,2012-07-06,1041.97,1228.5877220454233,-186.6177220454233,186.6177220454233
17,27,2012-07-13,1143.96,1113.032627454034,30.927372545966136,30.927372545966136
17,27,2012-07-20,1236.11,1195.5525111786744,40.55748882132548,40.55748882132548
17,27,2012-07-27,1409.74,1215.747269069513,193.9927309304869,193.9927309304869
17,27,2012-08-03,1178.53,1436.9001066165374,-258.37010661653744,258.37010661653744
17,27,2012-08-10,1032.32,1255.6250419510156,-223.3050419510157,223.3050419510157
17,27,2012-08-17,1493.5,1101.581092558487,391.91890744151306,391.91890744151306
17,27,2012-08-24,1632.18,1448.5858677440701,183.59413225592994,183.59413225592994
17,27,2012-08-31,1318.73,1621.7704955562037,-303.0404955562037,303.0404955562037
17,27,2012-09-07,1973.5,1366.317635814004,607.182364185996,607.182364185996
17,27,2012-09-14,1536.59,1896.4795401685471,-359.8895401685472,359.8895401685472
17,27,2012-09-21,1583.8,1569.4961056648006,14.303894335199402,14.303894335199402
17,27,2012-09-28,1497.47,1647.7509586106946,-150.2809586106946,150.2809586106946
17,27,2012-10-05,1433.2,1564.9657891402833,-131.76578914028323,131.76578914028323
17,27,2012-10-12,1723.66,1565.1200315887377,158.5399684112624,158.5399684112624
17,27,2012-10-19,1758.7,1742.5855816052342,16.114418394765835,16.114418394765835
17,27,2012-10-26,2257.88,1750.3792366826158,507.5007633173843,507.5007633173843
17,28,2012-06-01,880.28,1058.2618588122425,-177.98185881224254,177.98185881224254
17,28,2012-06-08,930.75,964.582334030493,-33.83233403049303,33.83233403049303
17,28,2012-06-15,734.73,973.8947885738331,-239.1647885738331,239.1647885738331
17,28,2012-06-22,786.87,819.7698549628083,-32.89985496280826,32.89985496280826
17,28,2012-06-29,696.26,871.6396295789734,-175.37962957897344,175.37962957897344
17,28,2012-07-06,623.75,783.9468272632471,-160.1968272632471,160.1968272632471
17,28,2012-07-13,646.14,700.9005858922703,-54.76058589227034,54.76058589227034
17,28,2012-07-20,951.51,678.2515672149768,273.25843278502316,273.25843278502316
17,28,2012-07-27,520.27,919.1781729858296,-398.90817298582965,398.90817298582965
17,28,2012-08-03,694.95,656.7775775593416,38.172422440658465,38.172422440658465
17,28,2012-08-10,612.96,735.3215226756517,-122.36152267565171,122.36152267565171
17,28,2012-08-17,664.28,662.8028897591844,1.4771102408155912,1.4771102408155912
17,28,2012-08-24,721.7,707.3901075637413,14.309892436258792,14.309892436258792
17,28,2012-08-31,744.1,722.8128055189577,21.28719448104232,21.28719448104232
17,28,2012-09-07,646.56,752.5597434618041,-105.9997434618042,105.9997434618042
17,28,2012-09-14,767.95,664.772505845909,103.17749415409105,103.17749415409105
17,28,2012-09-21,926.31,820.0350423001496,106.27495769985035,106.27495769985035
17,28,2012-09-28,1032.35,908.3532966714133,123.99670332858659,123.99670332858659
17,28,2012-10-05,865.47,971.4827456010728,-106.01274560107277,106.01274560107277
17,28,2012-10-12,1176.38,886.7080817967476,289.6719182032525,289.6719182032525
17,28,2012-10-19,1788.63,1158.034031215055,630.5959687849452,630.5959687849452
17,28,2012-10-26,2197.4,1712.5765331892408,484.8234668107593,484.8234668107593
17,29,2012-06-01,2293.57,2113.8151678651266,179.7548321348736,179.7548321348736
17,29,2012-06-08,2015.08,2366.3548113453585,-351.27481134535856,351.27481134535856
17,29,2012-06-15,1981.09,2128.9451389842843,-147.8551389842844,147.8551389842844
17,29,2012-06-22,2134.69,2108.521677668445,26.16832233155492,26.16832233155492
17,29,2012-06-29,2193.55,2179.7374705216284,13.812529478371744,13.812529478371744
17,29,2012-07-06,2178.55,2198.7613517266027,-20.211351726602516,20.211351726602516
17,29,2012-07-13,2253.94,2200.902905737135,53.03709426286514,53.03709426286514
17,29,2012-07-20,2376.34,2338.0303040975946,38.309695902405565,38.309695902405565
17,29,2012-07-27,2577.44,2366.3548113453585,211.08518865464157,211.08518865464157
17,29,2012-08-03,2083.59,2462.3637924652776,-378.77379246527744,378.77379246527744
17,29,2012-08-10,2398.81,2175.0550257014143,223.7549742985857,223.7549742985857
17,29,2012-08-17,2287.36,2425.8468915864646,-138.48689158646448,138.48689158646448
17,29,2012-08-24,2797.02,2394.8846231172406,402.1353768827594,402.1353768827594
17,29,2012-08-31,2597.98,2677.461341776742,-79.48134177674183,79.48134177674183
17,29,2012-09-07,2471.74,2503.5248868809317,-31.784886880931936,31.784886880931936
17,29,2012-09-14,2457.47,2493.387279436311,-35.91727943631122,35.91727943631122
17,29,2012-09-21,2434.56,2530.681146422457,-96.12114642245706,96.12114642245706
17,29,2012-09-28,2588.47,2473.9792883965724,114.49071160342737,114.49071160342737
17,29,2012-10-05,2521.89,2548.362875985483,-26.472875985482915,26.472875985482915
17,29,2012-10-12,2522.15,2537.167594079946,-15.017594079945866,15.017594079945866
17,29,2012-10-19,2801.61,2567.023886099913,234.58611390008718,234.58611390008718
17,29,2012-10-26,3074.76,2757.37865568671,317.38134431329036,317.38134431329036
17,30,2012-06-01,2494.5,2540.818753867078,-46.31875386707816,46.31875386707816
17,30,2012-06-08,2522.24,2560.3393585454405,-38.09935854544074,38.09935854544074
17,30,2012-06-15,2105.32,2560.3393585454405,-455.01935854544035,455.01935854544035
17,30,2012-06-22,2944.74,2341.966301688758,602.7736983112418,602.7736983112418
17,30,2012-06-29,2824.98,2851.7503286777555,-26.770328677755515,26.770328677755515
17,30,2012-07-06,3019.78,2781.158890701258,238.62110929874234,238.62110929874234
17,30,2012-07-13,2926.92,2913.5793727777022,13.340627222297826,13.340627222297826
17,30,2012-07-20,3433.2,2980.7387665564775,452.46123344352236,452.46123344352236
17,30,2012-07-27,3095.52,3463.655761192518,-368.1357611925182,368.1357611925182
17,30,2012-08-03,2371.82,3131.5642512601526,-759.7442512601524,759.7442512601524
17,30,2012-08-10,2866.66,2741.421574464693,125.23842553530676,125.23842553530676
17,30,2012-08-17,2646.52,3005.7428950422554,-359.22289504225546,359.22289504225546
17,30,2012-08-24,2948.52,2797.0678801811932,151.45211981880675,151.45211981880675
17,30,2012-08-31,2699.34,2896.961147213803,-197.62114721380294,197.62114721380294
17,30,2012-09-07,2306.32,2889.877559297047,-583.5575592970467,583.5575592970467
17,30,2012-09-14,2609.08,2586.714866074212,22.365133925788086,22.365133925788086
17,30,2012-09-21,2295.74,2664.2165023226767,-368.4765023226769,368.4765023226769
17,30,2012-09-28,1999.23,2517.2534085388397,-518.0234085388397,518.0234085388397
17,30,2012-10-05,2543.2,2227.80889200449,315.3911079955096,315.3911079955096
17,30,2012-10-12,2726.9,2508.4621952006887,218.43780479931138,218.43780479931138
17,30,2012-10-19,3159.71,2636.7485881917655,522.9614118082345,522.9614118082345
17,30,2012-10-26,2681.19,2904.643864813117,-223.45386481311698,223.45386481311698
17,31,2012-06-01,1371.8,1170.862825802309,200.93717419769087,200.93717419769087
17,31,2012-06-08,1315.36,1398.1226998165612,-82.76269981656128,82.76269981656128
17,31,2012-06-15,1246.52,1359.9151393062455,-113.39513930624548,113.39513930624548
17,31,2012-06-22,1094.09,1287.1421175392643,-193.05211753926437,193.05211753926437
17,31,2012-06-29,1448.08,1255.4767558961018,192.60324410389808,192.60324410389808
17,31,2012-07-06,1866.69,1448.5858677440701,418.1041322559299,418.1041322559299
17,31,2012-07-13,1545.58,1704.7828781118594,-159.2028781118595,159.2028781118595
17,31,2012-07-20,1646.37,1560.0039178890495,86.3660821109504,86.3660821109504
17,31,2012-07-27,1606.74,1696.6894267445027,-89.94942674450272,89.94942674450272
17,31,2012-08-03,1685.93,1696.6894267445027,-10.759426744502662,10.759426744502662
17,31,2012-08-10,1775.95,1731.2816144722208,44.668385527779265,44.668385527779265
17,31,2012-08-17,2462.49,1742.5855816052342,719.9044183947656,719.9044183947656
17,31,2012-08-24,2537.11,2382.878303034881,154.23169696511923,154.23169696511923
17,31,2012-08-31,1356.83,2390.7207054751602,-1033.8907054751603,1033.8907054751603
17,31,2012-09-07,2246.85,1650.2406100131468,596.6093899868531,596.6093899868531
17,31,2012-09-14,1419.33,2338.0303040975946,-918.7003040975947,918.7003040975947
17,31,2012-09-21,1238.61,1753.4605531305751,-514.8505531305752,514.8505531305752
17,31,2012-09-28,1528.85,1428.433505427963,100.41649457203698,100.41649457203698
17,31,2012-10-05,1862.69,1610.6927295109151,251.99727048908494,251.99727048908494
17,31,2012-10-12,1715.6,1825.3248737671347,-109.7248737671348,109.7248737671348
17,31,2012-10-19,2087.58,1748.6674495225766,338.91255047742334,338.91255047742334
17,31,2012-10-26,3823.4,2096.127656446485,1727.272343553515,1727.272343553515
17,32,2012-06-01,5840.97,6096.950676128466,-255.98067612846535,255.98067612846535
17,32,2012-06-08,6191.04,6146.834165626043,44.20583437395726,44.20583437395726
17,32,2012-06-15,6380.19,6384.969024953524,-4.77902495352464,4.77902495352464
17,32,2012-06-22,6466.39,6225.731959585115,240.65804041488536,240.65804041488536
17,32,2012-06-29,6959.79,6390.474709496141,569.3152905038587,569.3152905038587
17,32,2012-07-06,7435.65,6800.936944918572,634.7130550814272,634.7130550814272
17,32,2012-07-13,6563.31,7147.558131124568,-584.2481311245674,584.2481311245674
17,32,2012-07-20,8099.93,6767.998544616975,1331.9314553830254,1331.9314553830254
17,32,2012-07-27,6170.71,7903.6045229910915,-1732.8945229910914,1732.8945229910914
17,32,2012-08-03,6617.36,6825.760994714176,-208.4009947141767,208.4009947141767
17,32,2012-08-10,5959.66,6850.77555824186,-891.1155582418605,891.1155582418605
17,32,2012-08-17,5982.71,6417.2886667142475,-434.57866671424745,434.57866671424745
17,32,2012-08-24,6202.89,6258.617241725564,-55.727241725563545,55.727241725563545
17,32,2012-08-31,5782.14,6463.997173417967,-681.8571734179668,681.8571734179668
17,32,2012-09-07,7417.04,6181.392829079675,1235.6471709203252,1235.6471709203252
17,32,2012-09-14,6495.85,7052.360749431735,-556.5107494317344,556.5107494317344
17,32,2012-09-21,5666.85,6606.029217533013,-939.1792175330129,939.1792175330129
17,32,2012-09-28,5908.11,6069.202995388349,-161.09299538834966,161.09299538834966
17,32,2012-10-05,5692.05,6224.80507336341,-532.7550733634098,532.7550733634098
17,32,2012-10-12,4793.29,5996.616071792735,-1203.326071792735,1203.326071792735
17,32,2012-10-19,5717.4,5210.340072220353,507.0599277796464,507.0599277796464
17,32,2012-10-26,5539.32,5738.53351430299,-199.21351430299,199.21351430299
17,33,2012-06-01,3982.92,3895.07148206033,87.84851793967027,87.84851793967027
17,33,2012-06-08,3532.07,3836.4606717379206,-304.39067173792046,304.39067173792046
17,33,2012-06-15,3477.18,3769.462209740267,-292.28220974026726,292.28220974026726
17,33,2012-06-22,3704.66,3705.940429416999,-1.2804294169991408,1.2804294169991408
17,33,2012-06-29,5013.06,3747.3351388231017,1265.7248611768987,1265.7248611768987
17,33,2012-07-06,5679.31,4808.841413455475,870.4685865445254,870.4685865445254
17,33,2012-07-13,5121.42,5474.332105693177,-352.9121056931772,352.9121056931772
17,33,2012-07-20,5742.58,4914.26382669851,828.3161733014904,828.3161733014904
17,33,2012-07-27,6885.69,5488.929296709844,1396.760703290156,1396.760703290156
17,33,2012-08-03,6651.28,6723.805073882364,-72.52507388236427,72.52507388236427
17,33,2012-08-10,7902.06,6650.966662279443,1251.0933377205574,1251.0933377205574
17,33,2012-08-17,8456.17,7274.340996000232,1181.8290039997682,1181.8290039997682
17,33,2012-08-24,9658.8,8439.833394034546,1218.9666059654537,1218.9666059654537
17,33,2012-08-31,6702.59,9104.635134737777,-2402.0451347377766,2402.0451347377766
17,33,2012-09-07,5046.6,7215.372743812401,-2168.7727438124,2168.7727438124
17,33,2012-09-14,5160.95,5627.006885820644,-466.0568858206443,466.0568858206443
17,33,2012-09-21,4342.2,5657.16796158485,-1314.96796158485,1314.96796158485
17,33,2012-09-28,4256.16,4857.373979229057,-601.2139792290573,601.2139792290573
17,33,2012-10-05,4658.96,4717.654494082993,-58.694494082992605,58.694494082992605
17,33,2012-10-12,4551.09,4914.926382099325,-363.8363820993245,363.8363820993245
17,33,2012-10-19,5497.05,4864.075004562058,632.9749954379422,632.9749954379422
17,33,2012-10-26,7523.63,5313.72630176607,2209.9036982339303,2209.9036982339303
17,34,2012-06-01,12599.43,14492.28436238559,-1892.8543623855894,1892.8543623855894
17,34,2012-06-08,14021.03,12966.626658676685,1054.4033413233155,1054.4033413233155
17,34,2012-06-15,11982.0,13689.651042054877,-1707.6510420548766,1707.6510420548766
17,34,2012-06-22,13434.48,12596.561444216706,837.9185557832934,837.9185557832934
17,34,2012-06-29,17006.45,13056.542621259261,3949.9073787407397,3949.9073787407397
17,34,2012-07-06,19125.96,16751.729200780577,2374.230799219422,2374.230799219422
17,34,2012-07-13,16514.53,18832.499053917887,-2317.9690539178882,2317.9690539178882
17,34,2012-07-20,14904.22,16448.47438204816,-1544.2543820481606,1544.2543820481606
17,34,2012-07-27,15138.09,14999.800734665248,138.2892653347517,138.2892653347517
17,34,2012-08-03,12240.68,15305.202022586223,-3064.522022586223,3064.522022586223
17,34,2012-08-10,11824.9,13094.590929528766,-1269.690929528766,1269.690929528766
17,34,2012-08-17,9883.37,12609.318669528013,-2725.948669528012,2725.948669528012
17,34,2012-08-24,10463.24,10342.116437206603,121.12356279339656,121.12356279339656
17,34,2012-08-31,10262.32,11181.79793850641,-919.4779385064103,919.4779385064103
17,34,2012-09-07,15112.95,11057.370814007498,4055.579185992503,4055.579185992503
17,34,2012-09-14,11384.54,14049.161008240493,-2664.6210082404923,2664.6210082404923
17,34,2012-09-21,11352.39,11638.036714080274,-285.64671408027425,285.64671408027425
17,34,2012-09-28,12577.89,11720.902532261765,856.987467738234,856.987467738234
17,34,2012-10-05,11414.6,12743.862627939505,-1329.2626279395045,1329.2626279395045
17,34,2012-10-12,11766.02,11691.760446272792,74.25955372720819,74.25955372720819
17,34,2012-10-19,12787.96,11890.256025186738,897.7039748132611,897.7039748132611
17,34,2012-10-26,10939.02,12420.375110497273,-1481.355110497272,1481.355110497272
17,35,2012-06-01,1239.2,1513.3239710836854,-274.1239710836853,274.1239710836853
17,35,2012-06-08,1611.92,1359.8798798750825,252.04012012491762,252.04012012491762
17,35,2012-06-15,1545.14,1696.6894267445027,-151.54942674450263,151.54942674450263
17,35,2012-06-22,1576.44,1538.807821873633,37.63217812636708,37.63217812636708
17,35,2012-06-29,2220.05,1609.5071722032467,610.5428277967535,610.5428277967535
17,35,2012-07-06,1678.73,2280.8374505111724,-602.1074505111724,602.1074505111724
17,35,2012-07-13,1760.29,1773.8914233933222,-13.601423393322193,13.601423393322193
17,35,2012-07-20,1620.53,1808.428012670088,-187.89801267008806,187.89801267008806
17,35,2012-07-27,1194.17,1780.4393411443307,-586.2693411443306,586.2693411443306
17,35,2012-08-03,1324.88,1418.6532009581485,-93.77320095814844,93.77320095814844
17,35,2012-08-10,1169.69,1490.5909088860574,-320.9009088860573,320.9009088860573
17,35,2012-08-17,1446.4,1392.141922869582,54.25807713041809,54.25807713041809
17,35,2012-08-24,1437.82,1464.5975278065137,-26.777527806513717,26.777527806513717
17,35,2012-08-31,1610.99,1448.5858677440701,162.40413225592988,162.40413225592988
17,35,2012-09-07,1286.74,1627.7940029711751,-341.0540029711751,341.0540029711751
17,35,2012-09-14,1172.36,1396.7427090411065,-224.38270904110664,224.38270904110664
17,35,2012-09-21,1239.58,1303.1356694106928,-63.55566941069287,63.55566941069287
17,35,2012-09-28,1085.05,1306.7411996342476,-221.6911996342476,221.6911996342476
17,35,2012-10-05,1012.05,1209.6267184599046,-197.57671845990467,197.57671845990467
17,35,2012-10-12,819.37,1159.1380238265403,-339.76802382654034,339.76802382654034
17,35,2012-10-19,1341.93,1016.0028106805122,325.92718931948787,325.92718931948787
17,35,2012-10-26,1370.88,1310.5858429588122,60.29415704118787,60.29415704118787
17,36,2012-06-01,2311.0,1969.5827030131038,341.4172969868962,341.4172969868962
17,36,2012-06-08,1930.0,2366.3548113453585,-436.3548113453585,436.3548113453585
17,36,2012-06-15,1824.0,1965.345408573289,-141.34540857328898,141.34540857328898
17,36,2012-06-22,2729.0,1823.8381352197725,905.1618647802275,905.1618647802275
17,36,2012-06-29,3161.0,2610.8834643719533,550.1165356280467,550.1165356280467
17,36,2012-07-06,2633.0,2904.643864813117,-271.64386481311703,271.64386481311703
17,36,2012-07-13,996.0,2568.03700564568,-1572.03700564568,1572.03700564568
17,36,2012-07-20,482.0,1221.6128372765893,-739.6128372765893,739.6128372765893
17,36,2012-07-27,633.0,782.6911363243423,-149.69113632434232,149.69113632434232
17,36,2012-08-03,249.0,788.2273973524028,-539.2273973524028,539.2273973524028
17,36,2012-08-10,46.0,332.5975500191954,-286.5975500191954,286.5975500191954
17,36,2012-08-17,84.92,213.1582898579757,-128.2382898579757,128.2382898579757
